AccelerationX;AccelerationY;AccelerationZ;GyroscopeX;GyroscopeY;GyroscopeZ;Latitude;Longitude;Velocity;Altitude;Position;Hours;Minutes;Seconds;Date
0,041350;0,151560;1,073020;4,551210;0,450460;0,833740;45,079962;14,161883;38,336400;92,400000;157,000000;10;48;39,992;06/01/2021
0,029510;0,147410;1,016300;-3,807910;2,471050;1,832120;45,079943;14,161897;38,706800;92,000000;156,200000;10;48;40,249;06/01/2021
0,128800;0,134220;1,033880;-0,118910;-2,543480;3,014570;45,079917;14,161915;38,892000;91,500000;156,100000;10;48;40,505;06/01/2021
0,201860;0,079380;1,030650;-2,892070;-6,032940;4,640800;45,079890;14,161930;38,706800;90,900000;156,500000;10;48;40,761;06/01/2021
0,135220;0,084900;0,914180;-5,513020;3,542690;5,588970;45,079873;14,161942;38,336400;90,800000;156,600000;10;48;41,017;06/01/2021
0,120040;0,131370;1,071050;4,484810;2,687700;5,690430;45,079847;14,161958;38,336400;90,400000;156,500000;10;48;41,273;06/01/2021
0,120590;0,083910;0,973340;0,474960;2,116560;6,196410;45,079830;14,161972;37,966000;90,000000;156,000000;10;48;41,529;06/01/2021
0,153090;0,093870;0,919520;-1,577390;-0,054530;6,760870;45,079803;14,161987;37,780800;89,500000;155,300000;10;48;41,785;06/01/2021
0,077620;0,144470;1,130880;6,264600;2,752400;7,146140;45,079783;14,161997;38,151200;89,400000;155,800000;10;48;42,040;06/01/2021
0,153540;0,076700;0,951490;-5,357030;1,859850;6,436440;45,079755;14,162008;38,151200;89,400000;156,900000;10;48;42,297;06/01/2021
0,176270;0,076910;0,951540;-2,058190;-4,181640;7,096890;45,079735;14,162013;37,966000;89,400000;157,900000;10;48;42,553;06/01/2021
0,122190;0,130620;1,148830;-0,408220;-1,375210;6,948580;45,079710;14,162027;37,410400;88,800000;158,600000;10;48;42,809;06/01/2021
0,142950;0,033210;0,884900;-3,472980;-0,380890;6,536890;45,079683;14,162037;37,040000;88,600000;159,100000;10;48;43,065;06/01/2021
0,082350;0,132300;1,077080;3,040020;3,627630;6,764050;45,079665;14,162045;37,595600;88,500000;160,100000;10;48;43,321;06/01/2021
0,043660;0,094610;0,952280;-0,432440;5,554030;4,651860;45,079635;14,162052;37,966000;88,200000;161,800000;10;48;43,577;06/01/2021
0,048210;0,111420;1,034500;1,552260;-1,023270;4,545820;45,079617;14,162055;37,780800;88,000000;163,200000;10;48;43,833;06/01/2021
0,024540;0,104950;0,961540;-1,501320;2,363310;3,141470;45,079587;14,162062;38,336400;87,900000;164,900000;10;48;44,089;06/01/2021
-0,006020;0,111200;0,934970;0,721600;-0,329740;2,838650;45,079572;14,162063;37,040000;87,500000;165,900000;10;48;44,345;06/01/2021
0,004150;0,142020;1,011850;3,702670;0,225410;1,757700;45,079548;14,162070;35,743600;86,400000;165,800000;10;48;44,600;06/01/2021
-0,009120;0,125230;0,977450;-0,730790;-1,419710;1,058080;45,079522;14,162077;35,188000;85,800000;166,700000;10;48;44,856;06/01/2021
-0,051050;0,160590;1,058140;0,677820;-0,404690;0,173250;45,079502;14,162083;35,928800;85,400000;166,600000;10;48;45,112;06/01/2021
-0,041860;0,131750;1,011930;-1,283650;0,198840;-0,875170;45,079475;14,162088;35,743600;84,800000;167,300000;10;48;45,368;06/01/2021
0,038050;0,104900;0,918910;-4,570040;-3,064570;-1,872640;45,079457;14,162092;36,484400;84,600000;167,600000;10;48;45,625;06/01/2021
0,004230;0,141620;0,978130;0,492480;-1,495760;-1,279960;45,079423;14,162088;37,780800;85,600000;169,100000;10;48;45,881;06/01/2021
-0,049190;0,171770;1,030840;2,762190;3,992640;-1,341490;45,079402;14,162090;38,521600;85,800000;169,400000;10;48;46,137;06/01/2021
-0,031220;0,151090;0,977240;0,972550;3,581520;-1,559100;45,079372;14,162098;39,262400;85,900000;168,800000;10;48;46,393;06/01/2021
-0,057360;0,182070;1,066780;0,955130;1,257230;-0,632690;45,079352;14,162103;40,003200;85,900000;168,700000;10;48;46,648;06/01/2021
-0,052640;0,129970;0,995380;-1,474910;1,361230;-0,803220;45,079325;14,162103;39,447600;85,400000;169,500000;10;48;46,904;06/01/2021
-0,053850;0,153560;1,001550;-2,974170;0,610800;-1,350960;45,079302;14,162107;38,892000;84,600000;169,600000;10;48;47,161;06/01/2021
-0,030110;0,143150;0,970070;0,368530;-0,536970;-0,575920;45,079283;14,162108;38,706800;84,100000;169,700000;10;48;47,417;06/01/2021
0,021620;0,145020;1,024530;-1,422180;-4,372900;0,063960;45,079258;14,162113;38,336400;82,900000;169,500000;10;48;47,673;06/01/2021
0,000810;0,119830;0,996520;-2,776010;-4,260790;0,198550;45,079242;14,162115;37,410400;82,300000;169,100000;10;48;47,929;06/01/2021
0,054770;0,139720;1,000860;-1,106180;0,109600;0,238870;45,079213;14,162120;37,225200;81,600000;169,300000;10;48;48,185;06/01/2021
-0,001440;0,109780;1,014340;1,821430;0,761110;0,611000;45,079193;14,162123;37,410400;81,600000;170,100000;10;48;48,441;06/01/2021
0,027030;0,131210;0,948570;-4,188410;2,755520;0,609870;45,079165;14,162132;37,595600;81,800000;170,300000;10;48;48,697;06/01/2021
0,120790;0,117510;1,028740;3,424880;-2,949460;2,526030;45,079147;14,162133;37,966000;81,500000;170,600000;10;48;48,952;06/01/2021
0,117300;0,092850;1,022330;-0,306240;-0,994230;3,679120;45,079120;14,162138;37,780800;81,400000;170,900000;10;48;49,208;06/01/2021
0,039820;0,087060;1,025530;-0,637820;2,740790;4,900720;45,079093;14,162138;37,780800;81,200000;171,600000;10;48;49,464;06/01/2021
0,101530;0,045840;0,965530;-3,035590;-1,381920;4,932230;45,079075;14,162142;38,151200;81,100000;171,700000;10;48;49,721;06/01/2021
0,043350;0,059220;0,993170;-0,057160;0,735620;5,430390;45,079047;14,162150;38,336400;81,100000;171,200000;10;48;49,976;06/01/2021
0,017390;0,065960;1,010860;1,481490;2,272710;4,503260;45,079028;14,162152;38,336400;81,000000;171,500000;10;48;50,232;06/01/2021
0,077030;0,055020;0,945130;-0,590050;-1,819530;3,969180;45,079000;14,162155;37,966000;80,800000;172,200000;10;48;50,488;06/01/2021
-0,009730;0,083580;0,988470;0,541020;0,244150;3,167480;45,078982;14,162158;38,151200;80,400000;172,300000;10;48;50,745;06/01/2021
-0,008360;0,097180;1,032330;2,418050;2,307850;1,653300;45,078955;14,162162;37,595600;80,000000;172,600000;10;48;51,001;06/01/2021
-0,018950;0,088400;1,002710;-0,350750;2,567200;1,831210;45,078927;14,162162;37,410400;79,700000;173,500000;10;48;51,256;06/01/2021
-0,068640;0,101380;1,002530;0,087870;1,702430;1,236060;45,078910;14,162160;37,040000;79,400000;174,600000;10;48;51,512;06/01/2021
-0,056050;0,114400;0,992680;-2,900640;-1,261090;-0,229500;45,078880;14,162162;37,040000;78,600000;175,200000;10;48;51,768;06/01/2021
-0,043620;0,111740;1,015100;0,632110;-1,448160;-0,969460;45,078857;14,162157;37,780800;78,800000;175,900000;10;48;52,024;06/01/2021
0,032830;0,072260;0,957100;-0,976920;-0,849980;-1,490210;45,078823;14,162150;38,521600;78,300000;177,700000;10;48;52,281;06/01/2021
-0,014030;0,102500;1,014640;0,154070;-0,076190;1,006980;45,078797;14,162150;39,262400;78,400000;178,600000;10;48;52,537;06/01/2021
-0,011370;0,101060;1,009070;0,165110;1,681820;1,093780;45,078765;14,162143;38,706800;78,200000;180,600000;10;48;52,793;06/01/2021
0,006750;0,081750;1,003830;-1,309700;-1,748320;1,406910;45,078742;14,162142;39,262400;77,800000;180,900000;10;48;53,049;06/01/2021
-0,052440;0,112590;1,032590;-0,256830;0,982910;1,121780;45,078713;14,162138;38,892000;77,400000;181,600000;10;48;53,306;06/01/2021
-0,006280;0,095070;1,000900;-0,668620;0,594460;0,143520;45,078685;14,162138;37,966000;76,700000;182,200000;10;48;53,561;06/01/2021
-0,022550;0,086410;0,956230;-0,868880;-0,113460;0,834090;45,078665;14,162137;38,151200;76,400000;181,800000;10;48;53,817;06/01/2021
-0,007270;0,127190;1,026070;0,782250;0,038400;0,572400;45,078635;14,162132;38,706800;75,700000;181,900000;10;48;54,073;06/01/2021
-0,029070;0,083630;0,931150;-0,114570;0,014690;0,385070;45,078615;14,162130;38,892000;75,200000;182,000000;10;48;54,329;06/01/2021
-0,031040;0,145570;1,040060;0,302870;-1,114830;0,537510;45,078585;14,162130;39,077200;74,600000;181,300000;10;48;54,585;06/01/2021
0,034470;0,078420;0,939420;-1,579260;-2,837300;0,361080;45,078567;14,162128;38,706800;73,900000;181,400000;10;48;54,841;06/01/2021
0,040290;0,120020;1,012150;-0,795750;-4,225090;0,785220;45,078542;14,162125;38,151200;73,200000;181,500000;10;48;55,097;06/01/2021
-0,051050;0,119890;1,035160;1,732200;4,189250;-0,136420;45,078525;14,162122;37,595600;73,100000;181,200000;10;48;55,353;06/01/2021
-0,003030;0,119330;1,024310;-1,528020;1,506260;0,121550;45,078498;14,162115;37,595600;72,600000;181,600000;10;48;55,608;06/01/2021
-0,019140;0,105750;0,990840;-1,952400;0,476380;-0,012490;45,078465;14,162107;38,151200;73,300000;182,100000;10;48;55,865;06/01/2021
0,018610;0,116240;1,018740;-0,318740;-1,648060;0,671520;45,078450;14,162105;37,780800;73,100000;182,800000;10;48;56,121;06/01/2021
0,025050;0,080570;0,955460;-1,006100;-1,571570;0,465120;45,078418;14,162103;38,151200;73,300000;182,800000;10;48;56,377;06/01/2021
0,008840;0,135750;1,063690;-0,494180;0,351800;0,713860;45,078398;14,162103;38,336400;72,700000;182,500000;10;48;56,633;06/01/2021
-0,017080;0,129890;1,102170;-0,514490;2,165340;0,336850;45,078367;14,162105;39,262400;72,100000;181,500000;10;48;56,889;06/01/2021
0,036520;0,070260;0,784520;-4,373100;1,174670;0,287820;45,078347;14,162103;39,632800;71,500000;181,300000;10;48;57,144;06/01/2021
0,006760;0,195980;1,151250;4,792030;-2,361360;1,263740;45,078317;14,162105;39,818000;71,000000;180,300000;10;48;57,401;06/01/2021
-0,047440;0,108030;1,044620;-0,439410;2,694340;0,253940;45,078288;14,162100;39,818000;70,300000;180,700000;10;48;57,657;06/01/2021
0,044860;0,103670;0,911220;-5,336930;-1,293420;0,280030;45,078270;14,162100;40,003200;69,400000;181,100000;10;48;57,913;06/01/2021
0,000010;0,137850;1,047910;1,086720;-2,552310;0,547510;45,078242;14,162102;39,447600;69,200000;179,900000;10;48;58,168;06/01/2021
0,026320;0,119170;0,983580;-0,772940;-1,030430;-0,037680;45,078222;14,162102;39,632800;68,700000;179,900000;10;48;58,424;06/01/2021
0,022940;0,129830;1,056160;-0,539530;-0,745570;0,213700;45,078190;14,162097;39,632800;68,300000;180,100000;10;48;58,680;06/01/2021
-0,018090;0,115020;1,004110;-1,349990;3,510970;-0,187640;45,078165;14,162095;39,632800;68,700000;180,300000;10;48;58,936;06/01/2021
0,023620;0,119700;1,003090;-0,583530;0,083820;0,325700;45,078132;14,162090;40,003200;68,900000;181,000000;10;48;59,192;06/01/2021
0,013960;0,129510;1,012450;-0,646820;-0,047250;0,705560;45,078110;14,162087;40,003200;69,000000;181,200000;10;48;59,449;06/01/2021
0,029470;0,115310;1,013600;0,747090;0,255670;0,601810;45,078075;14,162082;40,003200;68,600000;181,600000;10;48;59,705;06/01/2021
0,014740;0,112710;0,994330;-1,631550;0,963360;0,890370;45,078040;14,162080;40,558800;68,000000;181,700000;10;48;59,961;06/01/2021
-0,037430;0,139440;1,042680;0,284640;1,477090;1,308490;45,078018;14,162080;40,558800;67,900000;181,600000;10;49;00,215;06/01/2021
-0,000730;0,139990;1,057740;-1,237460;-0,914680;0,453360;45,077987;14,162080;40,373600;67,200000;181,400000;10;49;00,472;06/01/2021
-0,009260;0,079040;0,931420;-3,202680;-2,718340;-0,136520;45,077965;14,162075;40,373600;67,200000;182,300000;10;49;00,728;06/01/2021
-0,004540;0,148010;1,027970;-0,000810;-1,212580;-0,413160;45,077940;14,162062;40,003200;66,700000;184,000000;10;49;00,985;06/01/2021
0,006740;0,106010;1,009310;-0,377840;-0,815320;-1,437710;45,077918;14,162060;40,373600;66,500000;183,400000;10;49;01,240;06/01/2021
0,003470;0,113000;0,985510;-1,971490;-0,174890;-1,197920;45,077890;14,162055;40,188400;66,200000;183,300000;10;49;01,496;06/01/2021
0,007880;0,129390;1,001700;0,208320;-0,175200;-0,523030;45,077872;14,162055;39,818000;65,900000;182,500000;10;49;01,752;06/01/2021
-0,021010;0,132920;0,971000;0,798000;0,215940;-0,798120;45,077842;14,162053;39,447600;65,000000;181,900000;10;49;02,008;06/01/2021
-0,032810;0,149870;0,972570;1,356770;1,044320;-1,280640;45,077810;14,162055;39,632800;64,700000;180,800000;10;49;02,265;06/01/2021
-0,018640;0,158180;0,989890;1,675990;-0,097380;-1,666270;45,077792;14,162055;38,892000;64,600000;180,200000;10;49;02,520;06/01/2021
-0,001350;0,151620;1,039670;-0,852990;-2,576910;-1,990970;45,077765;14,162052;38,521600;64,400000;180,600000;10;49;02,777;06/01/2021
-0,056020;0,138330;0,979570;-1,791000;1,542390;-1,974000;45,077743;14,162053;38,521600;64,500000;180,600000;10;49;03,033;06/01/2021
0,021870;0,161680;1,005630;0,439040;-0,107590;-2,258600;45,077712;14,162055;38,521600;64,300000;179,900000;10;49;03,289;06/01/2021
0,024970;0,093070;0,952950;0,987170;-2,857500;-1,392330;45,077693;14,162055;38,336400;64,300000;179,600000;10;49;03,544;06/01/2021
-0,005090;0,196370;1,104600;-0,353260;1,261090;-0,973460;45,077662;14,162055;38,706800;63,900000;179,500000;10;49;03,800;06/01/2021
0,034930;0,053770;0,954610;-4,085610;-5,044400;-0,893460;45,077642;14,162058;38,521600;63,200000;178,400000;10;49;04,057;06/01/2021
0,020960;0,147270;0,973670;-3,108700;2,078140;-0,553910;45,077613;14,162063;37,410400;62,000000;176,400000;10;49;04,313;06/01/2021
-0,039710;0,154150;1,075270;6,724450;4,346350;-1,222140;45,077587;14,162067;36,669600;61,200000;175,700000;10;49;04,568;06/01/2021
0,055160;0,090730;0,922300;-2,260820;0,156770;-0,485940;45,077568;14,162068;36,299200;60,700000;175,400000;10;49;04,824;06/01/2021
-0,036790;0,163550;1,062580;1,846400;3,110780;0,503120;45,077542;14,162072;35,743600;60,500000;176,300000;10;49;05,081;06/01/2021
-0,038200;0,133610;0,988080;-0,095380;4,005060;-0,050790;45,077523;14,162073;35,743600;60,300000;175,900000;10;49;05,336;06/01/2021
0,020020;0,139410;1,023040;-0,695700;-0,268050;0,099300;45,077497;14,162070;35,188000;60,200000;178,400000;10;49;05,593;06/01/2021
-0,031530;0,130730;1,032030;0,296770;0,667230;1,326920;45,077480;14,162070;34,817600;60,400000;178,600000;10;49;05,849;06/01/2021
0,013990;0,115900;1,002690;-2,273610;0,045320;1,203500;45,077453;14,162075;34,817600;60,000000;178,000000;10;49;06,105;06/01/2021
0,035420;0,106550;0,984650;-1,080180;-1,132880;1,875810;45,077427;14,162075;34,817600;60,200000;178,600000;10;49;06,360;06/01/2021
-0,013650;0,127240;1,023200;1,087360;1,325590;2,796760;45,077410;14,162077;34,632400;60,100000;179,600000;10;49;06,617;06/01/2021
0,003960;0,123510;1,034340;-0,882100;1,594120;2,407300;45,077387;14,162077;34,447200;59,900000;180,200000;10;49;06,873;06/01/2021
0,012990;0,102240;1,018410;-1,243420;-1,144280;2,823790;45,077368;14,162078;34,447200;60,100000;179,900000;10;49;07,129;06/01/2021
0,022820;0,095410;0,941200;-3,323380;-0,749800;2,699390;45,077345;14,162078;33,891600;60,200000;179,700000;10;49;07,384;06/01/2021
-0,004800;0,121240;0,993600;1,927800;-0,269540;3,017800;45,077332;14,162077;33,521200;60,200000;180,700000;10;49;07,640;06/01/2021
-0,023420;0,125440;1,006280;1,053630;0,326290;2,101020;45,077305;14,162073;33,706400;60,100000;181,300000;10;49;07,897;06/01/2021
-0,005730;0,104760;0,991120;0,926350;-0,631010;1,772970;45,077290;14,162072;33,521200;59,900000;182,100000;10;49;08,153;06/01/2021
-0,042780;0,112030;1,008740;-1,602940;-1,682630;0,611860;45,077263;14,162070;33,521200;59,700000;181,800000;10;49;08,409;06/01/2021
-0,051720;0,124170;1,047510;1,356790;0,917850;1,019850;45,077240;14,162067;33,336000;59,600000;181,900000;10;49;08,664;06/01/2021
-0,039390;0,083770;0,963980;-3,598260;2,090040;-1,343900;45,077225;14,162065;32,224800;58,900000;182,400000;10;49;08,921;06/01/2021
-0,008580;0,107750;1,011880;-0,835730;-2,310220;-0,148920;45,077202;14,162063;31,854400;58,400000;182,500000;10;49;09,177;06/01/2021
-0,006420;0,086190;0,946350;1,457980;-0,310670;0,272470;45,077187;14,162062;31,669200;58,100000;182,600000;10;49;09,433;06/01/2021
-0,058220;0,115550;1,067400;-0,344120;0,530520;0,605200;45,077163;14,162060;31,113600;57,700000;182,900000;10;49;09,688;06/01/2021
-0,039370;0,067490;0,979620;-0,125630;-0,351220;0,837580;45,077147;14,162058;30,743200;57,300000;182,800000;10;49;09,945;06/01/2021
-0,018900;0,086850;1,012770;-1,080840;0,857890;0,076970;45,077122;14,162055;30,558000;57,200000;182,900000;10;49;10,200;06/01/2021
-0,002330;0,049630;0,921460;0,054420;-2,461120;0,546360;45,077098;14,162053;30,002400;56,900000;182,400000;10;49;10,457;06/01/2021
-0,049530;0,115630;1,047730;1,143580;1,158290;0,789010;45,077080;14,162052;30,558000;56,700000;183,600000;10;49;10,713;06/01/2021
-0,070950;0,073120;1,001530;0,948260;-0,145460;0,630330;45,077055;14,162048;30,743200;56,500000;184,300000;10;49;10,969;06/01/2021
-0,029880;0,092470;1,000840;-2,636120;-1,738570;-0,170390;45,077038;14,162048;30,928400;56,200000;184,200000;10;49;11,225;06/01/2021
-0,040240;0,080910;1,012280;-1,539950;-3,207990;-0,681770;45,077015;14,162050;30,928400;56,000000;183,600000;10;49;11,481;06/01/2021
-0,038480;0,080840;1,000440;-1,019770;-0,994250;-1,284140;45,076998;14,162052;31,484000;55,900000;183,400000;10;49;11,736;06/01/2021
-0,022390;0,097390;1,002700;-1,293190;-1,663500;-1,624990;45,076977;14,162055;31,484000;55,900000;182,300000;10;49;11,993;06/01/2021
0,019860;0,098800;0,988450;-0,442680;-1,928750;-1,962330;45,076963;14,162057;31,298800;55,800000;182,100000;10;49;12,248;06/01/2021
0,002160;0,121560;0,985940;-0,732460;-1,689350;-0,950940;45,076940;14,162058;31,669200;55,700000;181,700000;10;49;12,505;06/01/2021
0,000620;0,142100;1,015530;0,821470;0,362710;-1,161740;45,076923;14,162060;31,669200;55,500000;181,400000;10;49;12,761;06/01/2021
-0,006280;0,133920;0,986780;0,162450;0,595650;-1,963030;45,076900;14,162067;31,854400;55,000000;179,800000;10;49;13,017;06/01/2021
0,000790;0,148520;1,005100;-0,248930;-0,100600;-1,906630;45,076878;14,162067;31,484000;54,500000;179,400000;10;49;13,273;06/01/2021
-0,004330;0,144660;1,008880;0,484580;0,269360;-1,749680;45,076862;14,162067;31,484000;54,200000;179,100000;10;49;13,528;06/01/2021
-0,005530;0,139260;0,992010;-0,621550;0,813530;-1,770920;45,076842;14,162072;31,113600;53,600000;178,700000;10;49;13,785;06/01/2021
-0,021720;0,147060;0,993230;0,775680;1,067440;-1,562580;45,076827;14,162072;31,113600;53,500000;178,300000;10;49;14,041;06/01/2021
-0,009880;0,146650;0,998800;0,092990;0,081150;-1,587190;45,076805;14,162072;30,558000;53,100000;178,500000;10;49;14,297;06/01/2021
-0,012650;0,143740;1,003420;0,508210;0,060090;-1,385760;45,076790;14,162073;30,558000;52,800000;177,700000;10;49;14,552;06/01/2021
-0,018430;0,145850;1,002840;-0,593950;-0,440720;-1,380630;45,076772;14,162075;29,632000;52,300000;177,200000;10;49;14,808;06/01/2021
0,000700;0,136810;0,990300;-0,139840;-0,483310;-1,224570;45,076750;14,162077;29,446800;51,900000;177,000000;10;49;15,065;06/01/2021
0,034110;0,134060;0,991330;-0,080150;-0,246190;-1,292520;45,076737;14,162077;29,261600;51,600000;176,600000;10;49;15,320;06/01/2021
-0,002530;0,151260;1,016980;0,196820;-0,039390;-0,195110;45,076717;14,162078;28,706000;51,200000;175,900000;10;49;15,577;06/01/2021
0,025060;0,136820;0,995630;-0,467450;-0,148900;0,468850;45,076700;14,162080;28,520800;51,500000;175,900000;10;49;15,832;06/01/2021
0,007160;0,110620;1,020040;-0,316120;0,159260;0,726580;45,076680;14,162083;28,520800;51,300000;175,900000;10;49;16,089;06/01/2021
0,003290;0,095800;0,987830;-0,828260;-0,465100;0,890400;45,076665;14,162083;28,706000;51,200000;176,000000;10;49;16,344;06/01/2021
0,034290;0,132470;1,016500;-0,941110;-0,439640;1,017930;45,076647;14,162085;28,335600;50,600000;175,800000;10;49;16,601;06/01/2021
0,038720;0,135440;0,993970;-0,380250;-0,516500;1,457740;45,076628;14,162090;27,965200;50,400000;174,200000;10;49;16,857;06/01/2021
0,027540;0,145900;1,021520;-0,798000;0,050550;1,443430;45,076615;14,162092;27,780000;50,200000;174,200000;10;49;17,113;06/01/2021
0,030480;0,127060;0,971860;-0,220880;1,043980;1,469640;45,076598;14,162092;27,224400;50,000000;174,300000;10;49;17,368;06/01/2021
0,023050;0,153720;1,028900;-0,036900;0,531840;1,312750;45,076588;14,162093;26,854000;49,800000;173,700000;10;49;17,626;06/01/2021
0,072080;0,134030;0,998000;0,120120;-0,365780;1,714340;45,076568;14,162093;26,113200;49,500000;174,200000;10;49;17,880;06/01/2021
0,064490;0,159880;0,997670;-1,210130;-0,022750;2,966030;45,076555;14,162095;25,928000;49,500000;174,800000;10;49;18,136;06/01/2021
